"Product or process","Functional unit","Global warming potential per functional unit","Unit for 'Global warming potential' reporting","Country","Institution","System boundary","Included stages or activities","Impact categories","Ozone depletion potential per functional unit","Unit for 'Ozone depletion potential' reporting","Ozone formation per functional unit","Unit for 'Ozone formation' per functional unit","Ozone formation: human health per functional unit","Unit for 'Ozone formation: human health' reporting","Ozone formation: terrestrial ecosystems per functional unit","Unit for 'Ozone formation: terrestrial ecosystems' reporting","Photochemical oxidant creation potential
per functional unit","Unit for 'Photochemical oxidant creation potential' reporting","Acidification potential per functional unit","Unit for 'Acidification potential' reporting","Terrestrial acidification potential
per functional unit","Unit for 'Terrestrial acidification potential' reporting","Aquatic acidification potential
per functional unit","Unit for 'Aquatic acidification potential' reporting","Ocean acidification per functional unit","Unit for 'Ocean acidification' reporting","Eutrophication potential per functional unit","Unit for 'Eutrophication potential' reporting","Eutrophication potential: air per functional unit","Unit for 'Eutrophication potential: air' reporting","Eutrophication potential: water per functional unit","Unit for 'Eutrophication potential: water' reporting","Terrestrial eutrophication potential per functional unit","Unit for 'Terrestrial eutrophication potential' reporting","Marine eutrophication potential
per functional unit","Unit for 'Marine eutrophication potential' reporting","Freshwater eutrophication potential per functional unit","Unit for 'Freshwater eutrophication potential' reporting","Aquatic eutrophication potential
per functional unit","Unit for 'Aquatic eutrophication potential' reporting","Reactive nitrogen in water
per functional unit","Unit for 'Reactive nitrogen in water' reporting","Respiratory effects per functional unit","Unit for 'Respiratory effects' reporting","Particulate matter formation
per functional unit","Unit for 'Particulate matter formation' reporting","Respiratory
inorganics per functional unit","Unit for 'Respiratory
inorganics' reporting","Respiratory
organics
per functional unit","Unit for 'Respiratory
organics' reporting","Air pollution, sulfur dioxide
per functional unit","Unit for 'Air pollution, sulfur dioxide' reporting","Air pollution, nitrogen oxides
per functional unit","Unit for 'Air pollution, nitrogen oxides' reporting","Ecotoxicity potential
per functional unit","Unit for 'Ecotoxicity potential' reporting","Terrestrial ecotoxicity potential per functional unit","Unit for 'Terrestrial ecotoxicity potential' reporting","Freshwater aquatic ecotoxicity potential
per functional unit","Unit for 'Freshwater aquatic ecotoxicity potential' reporting","Marine aquatic ecotoxicity potential
per functional unit","Unit for 'Marine aquatic ecotoxicity potential' reporting","Aquatic ecotoxicity potential per functional unit","Unit for 'Aquatic ecotoxicity potential' reporting","Terrestrial ecotoxicity potential per functional unit 2","Unit for 'Terrestrial ecotoxicity potential' reporting 2","Human health: carcinogens
per functional unit","Unit for 'Human health: carcinogens reporting","Human health: non-carcinogens
per functional unit","Unit for 'Human health: non-carcinogens' reporting","Human toxicity potential
per functional unit","Unit for 'Human toxicity potential' reporting","Human toxicity potential: carcinogens
per functional unit","Unit for 'Human toxicity potential: carcinogens' reporting","Human toxicity potential: non-carcinogens per functional unit","Unit for 'Human toxicity potential: non-carcinogens' reporting","Total Malaria risk
per functional unit","Unit for 'Total malaria risk' reporting","Ionizing radiation per functional unit","Unit for 'Ionizing radiation' reporting","Ionizing radiation: human health per functional unit","Unit for 'Ionizing radiation: human health' reporting","Land use per functional unit","Unit for 'Land use' reporting","Agricultural land occupation per functional unit","Unit for 'Agricultural land occupation' reporting","Urban land occupation per functional unit","Unit for 'Urban land occupation' reporting","Land occupation
per functional unit","Unit for 'Land occupation' reporting","Natural land transformation per functional unit","Unit for 'Natural land transformation' reporting","Water use per functional unit","Unit for 'Water use' reporting","Blue water use per functional unit","Unit for 'Blue water use' reporting","Water scarcity per functional unit","Unit for 'Water scarcity' reporting","Scarce water use
per functional unit","Unit for 'Scarce water use' reporting","Water withdrawal per functional unit","Unit for 'Water withdrawal' reporting","Water footprint per functional unit","Unit for 'Water footprint' reporting","Metal depletion per functional unit","Unit for 'Metal depletion' reporting","Fossil depletion per functional unit","Unit for 'Fossil depletion' reporting","Abiotic fossil fuel depletion per functional unit","Unit for 'Abiotic fossil fuel depletion' reporting","Abiotic depletion potential: elements per functional unit","Unit for 'Abiotic depletion potential: elements' reporting","Abiotic depletion potential per functional unit","Unit for 'Abiotic depletion potential' reporting","Abiotic material extraction","Unit for 'Abiotic material extraction' reporting","Renewable energy carriers
per functional unit","Unit for 'Renewable energy carriers' reporting","Non-renewable energy carriers
per functional unit","Unit for 'Non-renewable energy carriers' reporting","Fossil energy carriers
per functional unit","Unit for 'Fossil energy carriers' reporting","Fossil fuels per functional unit","Unit for 'Fossil fuels' reporting","Minerals per functional unit","Unit for 'Minerals' reporting","Mineral resource scarcity per functional unit","Unit for 'Mineral resource scarcity' reporting","Fossil resource scarcity per functional unit","Unit for 'Fossil resource scarcity' reporting","Natural resource energy per functional unit","Unit for Natural resource energy' reporting","Resources: non-renewable per functional unit","Unit for 'Resources: non-renewable' reporting","Resources, renewable per functional unit","Unit for 'Resources: renewable' reporting","Resource use: energy carriers per fucntional unit","Unit for 'Resource use: energy carriers' reporting","Resource use: minerals and metals per functional unit","Unit for 'Resource use: minerals and metals' reporting","Resource use: fossils per functional unit","Unit for 'Resource use: fossils' reporting","Resource depletion per functional unit","Unit for 'Resource depletion' reporting","Cumulative energy demand per functional unit","Unit for 'Cumulative energy demand' reporting","Cumulative energy demand: non-renewable
per functional unit","Unit for 'Cumulative energy demand: non-renewable' reporting","Cumulative energy demand: renewable
per functional unit","Unit for 'Cumulative energy demand: renewable' reporting","Non-renewable energy use per functional unit","Unit for 'Non-renewable energy use' reporting","Primary energy consumption per functional unit","Unit for 'Primary energy consumption' reporting","Primary energy demand per functional unit","Unit for 'Primary energy demand' reporting","Hazardous waste
per functional unit","Unit for 'Hazardous waste' reporting","Heavy metals per functional unit","Unit for 'Heavy metals' reporting","Solid waste per functional unit","Unit for 'Solid waste' reporting","Human health
(Endpoint) per functional unit","Unit for 'Human health (Endpoint)' reporting","Resources (Endpoint) per functional unit","Unit for 'Resources (Endpoint)' reporting","Ecosystems (Endpoint) per functional unit","Unit for 'Ecosystems' reporting","Dissipated water per functional unit","Unit for 'Dissipated water' reporting","Resource depletion: water per functional unit","Unit for 'Resource depletion: water per functional unit' reporting","Species extinction risk per functional unit","Unit for 'Species extinction risk' reporting","References 2","Data sources copy 2"
"Russia health system","Provision over one year","6.74E+10"
"Russia health system","Provision over one year","7.60E+10"
"Russia health system","Provision over one year","2.20E+11"
"Russia health system","Provision over one year","7.06E+10"
"Russia health system","Provision over one year","7.40E+10"
"Russia health system","Provision over one year","7.92E+10"
"Russia health system","Provision over one year","7.69E+10"
"Russia health system","Provision over one year","6.51E+10"
"Russia health system","Provision over one year","7.63E+10"
"Russia health system","Provision over one year","6.84E+10"
"Russia health system","Provision over one year","7.35E+10"
"Russia health system","Provision over one year","7.43E+10"
"Russia health system","Provision over one year","7.02E+10"
"Russia health system","Provision over one year","8.30E+10"
"Russian Federation health system","Provision over one year, national","2.80E+10"
"Russian Federation health system, per capita","Provision over one year, per capita","1.92E+02"
"Rwanda health system","Provision over one year, national","4.08E+08"
"Rwanda health system, per capita","Provision over one year, per capita","3.10E+01"
"Saint Kitts and Nevis health system","Provision over one year, national","1.05E+07"
"Saint Kitts and Nevis health system, per capita","Provision over one year, per capita","2.21E+02"
"Saint Lucia health system","Provision over one year, national","2.19E+07"
"Saint Lucia health system, per capita","Provision over one year, per capita","1.22E+02"
"Saint Vincent and the Grenadines health system","Provision over one year, national","8.37E+06"
"Saint Vincent and the Grenadines health system, per capita","Provision over one year, per capita","8.00E+01"
"Samoa health system","Provision over one year, national","1.35E+07"
"Samoa health system, per capita","Provision over one year, per capita","6.30E+01"
"San Marino health system","Provision over one year, national","6.61E+07"
"San Marino health system, per capita","Provision over one year, per capita","1.94E+03"
"Sanofi, pharmaceutical company","Provision over one year","1.07E+09"
"Sao Tome and Principe health system","Provision over one year, national","1.27E+07"
"Sao Tome and Principe health system, per capita","Provision over one year, per capita","5.80E+01"
"Scenario of surgical instrument reprocessing in tray wrap with carbon footprint optimization","Per instrument reprocessed","4.50E-02"
"Scenario of surgical instrument reprocessing in tray wrap with carbon footprint optimization","Per set reprocessed (containing 30 instruments)","1.35E+00"
"Scissor tip","One item","2.14E-03"
"Scrub caps, reusable","Use at one hospital over one year (92 reusable caps)","5.30E+00"
"Scrub caps, single-use","Use at one hospital over one year (27,600 single-use caps)","1.50E+01"
"Scrub suit, disposable","Provision of scrubs suits for an operating room on a daily basis for 4 years of service.","6.74E+02"
"Scrub suit, reusable","Provision of scrubs suits for an operating room on a daily basis for 4 years of service.","4.62E+02"
"Senegal health system","Provision over one year, national","6.90E+08"
"Senegal health system, per capita","Provision over one year, per capita","4.20E+01"
"Serbia health system","Provision over one year, national","2.30E+09"
"Serbia health system, per capita","Provision over one year, per capita","3.32E+02"
"Sertraline hydrochloride (antidepressant, SSRI)","1000 kilograms of sertraline HCl produced",""
"Sevoflurane-exclusive general anesthesia for single-level transforaminal lumbar interbody fusions","One procedure","4.80E+00"
"Sevoflurane, % O₂/N₂O: 40/60","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","4.70E+01"
"Sevoflurane, % O₂/N₂O: 40/60, 1L/min, newer synthesis method","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","1.88E+01"
"Sevoflurane, % O₂/N₂O: 40/60, 1L/min, newer synthesis method, assuming 70% recycling ratio with gas capture technology","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","1.85E+01"
"Sevoflurane, % O₂/N₂O: 40/60, 1L/min, older synthesis method","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","2.19E+01"
"Sevoflurane, % O₂/N₂O: 40/60, 1L/min, older synthesis method, assuming 70% recycling ratio with gas capture technology","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","2.05E+01"
"Sevoflurane, % O₂/N₂O: 40/60, 2L/min, newer synthesis method","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","3.77E+01"
"Sevoflurane, % O₂/N₂O: 40/60, 2L/min, newer synthesis method, assuming 70% recycling ratio with gas capture technology","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","3.69E+01"
"Sevoflurane, % O₂/N₂O: 40/60, 2L/min, older synthesis method","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","4.39E+01"
"Sevoflurane, % O₂/N₂O: 40/60, 2L/min, older synthesis method, assuming 70% recycling ratio with gas capture technology","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","4.10E+01"
"Sevoflurane, % O₂/N₂O: 40/60, complete gas capture","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","4.30E-01"
"Sevoflurane, % O₂/N₂O: 100/0, 0.5L/min, newer synthesis method","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","1.51E+00"
"Sevoflurane, % O₂/N₂O: 100/0, 0.5L/min, newer synthesis method, assuming 70% recycling ratio with gas capture technology","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","9.96E-01"
"Sevoflurane, % O₂/N₂O: 100/0, 0.5L/min, older synthesis method","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","5.69E+00"
"Sevoflurane, % O₂/N₂O: 100/0, 0.5L/min, older synthesis method, assuming 70% recycling ratio with gas capture technology","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","3.77E+00"
"Sevoflurane, % O₂/N₂O: 100/0, 1L/min, newer synthesis method","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","3.02E+00"
"Sevoflurane, % O₂/N₂O: 100/0, 1L/min, newer synthesis method, assuming 70% recycling ratio with gas capture technology","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","1.85E+01"
"Sevoflurane, % O₂/N₂O: 100/0, 1L/min, older synthesis method","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","1.14E+01"
"Sevoflurane, % O₂/N₂O: 100/0, 1L/min, older synthesis method, assuming 70% recycling ratio with gas capture technology","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","2.05E+01"
"Sevoflurane, % O₂/N₂O: 100/0, 2L/min, newer synthesis method","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","6.03E+00"
"Sevoflurane, % O₂/N₂O: 100/0, 2L/min, newer synthesis method, assuming 70% recycling ratio with gas capture technology","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","3.69E+01"
"Sevoflurane, % O₂/N₂O: 100/0, 2L/min, older synthesis method","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","2.28E+01"
"Sevoflurane, % O₂/N₂O: 100/0, 2L/min, older synthesis method, assuming 70% recycling ratio with gas capture technology","1 MAC-h (Anaesthetic agent required to reach minimum alveolar concentration (MAC), or MAC-equivalent for propofol, in an average 70kg adult patient and maintain this concentration for 1 hour)","4.10E+01"
"Seychelles health system","Provision over one year, national","4.18E+07"
"Seychelles health system, per capita","Provision over one year, per capita","3.96E+02"
"Sharps containers, disposable","Provision to support 10,000 Adjusted Patient Days of Care","8.37E+03"
"Sharps containers, disposable","Provision for 100 occupied hospital beds for one year","2.42E+04"
"Sharps containers, reusable","Provision for 100 occupied hospital beds for one year","4.00E+03"
"Sharps containers, reusable","Provision to support 10,000 Adjusted Patient Days of Care","2.90E+03"
"Sharps containers, reusable","Per 1,000 fill line litres of sharps containers","5.07E+01"
"Sharps containers, single-use","Per 1,000 fill line litres of sharps containers","3.13E+02"
"Shefaa Al-Orman Hospital, 2021 (business as usual)","Provision over 9 months","2.23E+03"
"Shefaa Al-Orman Hospital, 2022 (reduced electricity consumption)","Provision over 9 months","1.80E+03"
"Sierra Leone health system","Provision over one year, national","1.98E+08"
"Sierra Leone health system, per capita","Provision over one year, per capita","2.40E+01"
"Sildenafil citrate (Viagra™; phosphodiesterase-5 (PDE5) inibitor)","One kilogram of active pharmaceutical ingredient (API)",""
"Singapore health system","Provision over one year","8.60E+09"
"Singapore health system","Provision over one year, national","6.46E+09"
"Singapore health system, per capita","Provision over one year, per capita","1.09E+03"
"Single photon emission tomography (SPECT), cardiac","One cardiac study",""
"Single-level lumbar fusion instrument set, disposable","Use of one disposable instrument set for one single-level lumbar fusion surgery involving the implantation of four screws and two rods (Neo Pedicle Screw System from Neo Medical SA)",""
"Single-level lumbar fusion instrument set, reusable","Use of one reusable instrument set for one single-level lumbar fusion surgery involving the implantation of four screws and two rods (Viper 2 from DePuy Synthes)",""
"Single-use cubeware tray (700 ml), Polypropylene, incineration","One use","2.76E-01"
"Single-use cubeware tray (700 ml), Polypropylene, landfill","One use","1.72E-01"
"Single-use cubeware tray (700 ml), Polypropylene, recycling","One use","1.12E-01"
"Single-use injection tray (280 ml), Bagasse, composting","One use","5.76E-02"
"Single-use injection tray (280 ml), Bagasse, incineration","One use","5.72E-02"
"Single-use injection tray (280 ml), Bagasse, landfill","One use","8.19E-02"
"Single-use injection tray (280 ml), Polystyrene, incineration","One use","5.34E-02"
"Single-use injection tray (280 ml), Polystyrene, landfill","One use","3.39E-02"
"Single-use injection tray (280 ml), Polystyrene, recycling","One use","1.60E-02"
"Single-use kidney dish (600 ml), Cellulose pulp, composting","One use","7.76E-02"
"Single-use kidney dish (600 ml), Cellulose pulp, incineration","One use","7.71E-02"
"Single-use kidney dish (600 ml), Cellulose pulp, landfill","One use","1.07E-01"
"Single-use kidney dish (600 ml), Cellulose pulp, recycling","One use","7.41E-02"
"Single-use kidney dish (700 ml), Bagasse, composting","One use","9.62E-02"
"Single-use kidney dish (700 ml), Bagasse, incineration","One use","9.55E-02"
"Single-use kidney dish (700 ml), Bagasse, landfill","One use","1.37E-01"
"Single-use kidney dish (700 ml), Polypropylene, incineration","One use","2.00E-01"
"Single-use kidney dish (700 ml), Polypropylene, landfill","One use","1.23E-01"
"Single-use kidney dish (700 ml), Polypropylene, recycling","One use","7.91E-02"
"Single-use large compartmented tray (four compartments), Bagasse, composting","One use","2.11E-01"
"Single-use large compartmented tray (four compartments), Bagasse, incineration","One use","2.10E-01"
"Single-use large compartmented tray (four compartments), Bagasse, landfill","One use","3.00E-01"
"Single-use large compartmented tray, (four compartments), Polypropylene, incineration","One use","7.28E-01"
"Single-use large compartmented tray, (four compartments), Polypropylene, landfill","One use","4.54E-01"
"Single-use large compartmented tray, (four compartments), Polypropylene, recycling","One use","2.94E-01"
"Single-use small compartmented tray (four compartments), Polystyrene, incineration","One use","1.71E-01"
"Single-use small compartmented tray (four compartments), Polystyrene, landfill","One use","1.07E-01"
"Single-use small compartmented tray (four compartments), Polystyrene, recycling","One use","5.11E-02"
"Single-use small compartmented tray (three compartments), Polystyrene, incineration","One use","1.88E-01"
"Single-use small compartmented tray (three compartments), Polystyrene, landfill","One use","1.18E-01"
"Single-use small compartmented tray (three compartments), Polystyrene, recycling","One use","5.62E-02"
"Skin excision, conventional, in-clinic","One conventional skin cancer surgery of 30 minute duration at a dermatology clinic","2.85E+01"
"Skin excision, conventional, in-hospital","One conventional skin cancer surgery of 30 minute duration at a hospital","7.22E+01"
"Skin lesion assessments, in-person","Provision over six months (484 consultations)","5.43E+03"
"Skin lesion assessments, virtual","Provision over six months (484 consultations)","1.97E+01"
"Slovakia health system","Provision over one year","2.01E+09"
"Slovakia health system","Provision over one year","2.28E+09"
"Slovakia health system","Provision over one year","2.14E+09"
"Slovakia health system","Provision over one year","1.20E+09"
"Slovakia health system","Provision over one year","1.98E+09"
"Slovakia health system","Provision over one year","4.10E+09"
"Slovakia health system","Provision over one year","2.15E+09"
"Slovakia health system","Provision over one year","2.19E+09"
"Slovakia health system","Provision over one year","2.30E+09"
"Slovakia health system","Provision over one year","2.12E+09"
"Slovakia health system","Provision over one year","6.92E+09"
"Slovakia health system","Provision over one year","2.19E+09"
"Slovakia health system","Provision over one year","2.06E+09"
"Slovakia health system","Provision over one year","2.43E+09"
"Slovakia health system","Provision over one year","2.25E+09"
"Slovakia health system","Provision over one year, national","1.58E+09"
"Slovakia health system, per capita","Provision over one year, per capita","2.89E+02"
"Slovenia health system","Provision over one year","8.50E+08"
"Slovenia health system","Provision over one year","9.30E+08"
"Slovenia health system","Provision over one year","8.80E+08"
"Slovenia health system","Provision over one year","8.10E+08"
"Slovenia health system","Provision over one year","9.60E+08"
"Slovenia health system","Provision over one year","7.00E+08"
"Slovenia health system","Provision over one year","8.70E+08"
"Slovenia health system","Provision over one year","8.00E+08"
"Slovenia health system","Provision over one year","9.10E+08"
"Slovenia health system","Provision over one year","8.80E+08"
"Slovenia health system","Provision over one year","8.84E+08"
"Slovenia health system","Provision over one year","8.20E+08"
"Slovenia health system","Provision over one year","8.30E+08"
"Slovenia health system","Provision over one year","8.90E+08"
"Slovenia health system","Provision over one year","9.50E+08"
"Slovenia health system","Provision over one year, national","1.00E+09"
"Slovenia health system, per capita","Provision over one year, per capita","4.78E+02"
"Smoking cessation support, in-person group counselling service","Per intervention lifetime quitter","1.14E+03"
